1472,2506905,Itabaiana,Paraíba,24 363
1473,1502004,Cachoeira do Arari,Pará,24 355
1474,3148707,Pedra Azul,Minas Gerais,24 333
1475,2706406,Pão de Açúcar,Alagoas,24 307
1476,2109007,Porto Franco,Maranhão,24 294
1477,4105904,Colorado,Paraná,24 271
1478,2512903,Rio Tinto,Paraíba,24 258
1479,4120804,Quatro Barras,Paraná,24 253
1480,3143401,Monte Sião,Minas Gerais,24 247
1481,2605004,Cupira,Pernambuco,24 237
1482,4104659,Carambeí,Paraná,24 225
1483,2918803,Laje,Bahia,24 214
1484,4322202,Tupanciretã,Rio Grande do Sul,24 182
1485,1502509,Chaves,Pará,24 175
1486,2703809,Joaquim Gomes,Alagoas,24 167
1487,2102804,Carolina,Maranhão,24 151
1488,1304401,Urucurituba,Amazonas,24 098
1489,2102903,Carutapera,Maranhão,24 095
1490,3502705,Apiaí,São Paulo,24 081
1491,4205704,Garopaba,Santa Catarina,24 070
1492,2708303,São José da Laje,Alagoas,24 064
1493,5005202,Ladário,Mato Grosso do Sul,24 040
1494,2607000,Inajá,Pernambuco,24 034
1495,3130903,Inhapim,Minas Gerais,24 020
1496,2805505,Poço Verde,Sergipe,24 003
1497,2102309,Buriti Bravo,Maranhão,23 993
1498,2932002,Uauá,Bahia,23 991
1499,2609709,Orobó,Pernambuco,23 985
1500,3105103,Bambuí,Minas Gerais,23 964
1501,2911907,Iaçu,Bahia,23 950
1502,4124053,Santa Terezinha de Itaipu,Paraná,23 927
1503,4215703,Santo Amaro da Imperatriz,Santa Catarina,23 907
1504,3113008,Caraí,Minas Gerais,23 872
1505,3204609,Santa Teresa,Espírito Santo,23 853
1506,2614857,Tamandaré,Pernambuco,23 852
1507,5210901,Itapaci,Goiás,23 850
1508,4321808,Três de Maio,Rio Grande do Sul,23 846
1509,4321907,Três Passos,Rio Grande do Sul,23 799
1510,3162708,São João do Paraíso,Minas Gerais,23 797
1511,2412500,São Miguel,Rio Grande do Norte,23 789
1512,2512309,Princesa Isabel,Paraíba,23 749
1513,3548005,Santo Antônio de Posse,São Paulo,23 742
1514,4310330,Imbé,Rio Grande do Sul,23 721
1515,2611903,Rio Formoso,Pernambuco,23 719
1516,2105500,João Lisboa,Maranhão,23 677
1517,3154002,Raul Soares,Minas Gerais,23 663
1518,5001904,Bataguassu,Mato Grosso do Sul,23 620
1519,3119104,Corinto,Minas Gerais,23 607
1520,2106508,Matinha,Maranhão,23 591
1521,3301405,Conceição de Macabu,Rio de Janeiro,23 561
1522,2903409,Belmonte,Bahia,23 540
1523,2301604,Assaré,Ceará,23 537
1524,2108454,Peritoró,Maranhão,23 530
1525,4319604,São Sepé,Rio Grande do Sul,23 492
1526,1200450,Senador Guiomard,Acre,23 446
1527,1507474,São João de Pirabas,Pará,23 440
1528,2912707,Ibirapitanga,Bahia,23 433
1529,3204005,Pancas,Espírito Santo,23 426
1530,2905008,Caculé,Bahia,23 407
1531,3554300,Teodoro Sampaio,São Paulo,23 395
1532,2103802,Dom Pedro,Maranhão,23 393
1533,4113502,Loanda,Paraná,23 393
1534,4114104,Mandaguaçu,Paraná,23 373
1535,3502754,Araçariguama,São Paulo,23 343
1536,2304004,Coreaú,Ceará,23 340
1537,3553807,Taquarituba,São Paulo,23 292
1538,5004700,Ivinhema,Mato Grosso do Sul,23 277
1539,2930774,Sobradinho,Bahia,23 274
1540,3100203,Abaeté,Minas Gerais,23 263
1541,3553302,Tambaú,São Paulo,23 255
1542,5106307,Paranatinga,Mato Grosso,23 250
1543,4203907,Capinzal,Santa Catarina,23 218
1544,3302106,Itaocara,Rio de Janeiro,23 211
1545,3132701,Itambacuri,Minas Gerais,23 207
1546,4211702,Orleans,Santa Catarina,23 161
1547,1100320,São Miguel do Guaporé,Rondônia,23 147
1548,5101407,Aripuanã,Mato Grosso,23 067
1549,4306809,Encantado,Rio Grande do Sul,23 047
1550,2303006,Caridade,Ceará,23 011
1551,2613206,São João,Pernambuco,23 002
1552,2600807,Altinho,Pernambuco,22 996
1553,3118403,Conselheiro Pena,Minas Gerais,22 975
1554,5006002,Nova Alvorada do Sul,Mato Grosso do Sul,22 967
1555,2908200,Conceição da Feira,Bahia,22 933
1556,1600535,Porto Grande,Amapá,22 927
1557,2600906,Amaraji,Pernambuco,22 910
1558,3114204,Carmo do Cajuru,Minas Gerais,22 900
1559,3139508,Manhumirim,Minas Gerais,22 894
1560,2302008,Barro,Ceará,22 834
1561,2308906,Morrinhos,Ceará,22 830
1562,1721208,Tocantinópolis,Tocantins,22 820
1563,4206702,Herval d'Oeste,Santa Catarina,22 820
1564,3202108,Ecoporanga,Espírito Santo,22 748
1565,2921104,Medeiros Neto,Bahia,22 741
1566,1300144,Apuí,Amazonas,22 739
1567,5008008,Terenos,Mato Grosso do Sul,22 721
1568,2610806,Pedra,Pernambuco,22 716
1569,2301950,Barreira,Ceará,22 715
1570,5200134,Acreúna,Goiás,22 710
1571,1707009,Dianópolis,Tocantins,22 704
1572,2407807,Monte Alegre,Rio Grande do Norte,22 698
1573,2925956,Rafael Jambeiro,Bahia,22 643
1574,1400209,Caracaraí,Roraima,22 635
1575,2605608,Flores,Pernambuco,22 612
1576,4217402,Schroeder,Santa Catarina,22 605
1577,2931509,Teofilândia,Bahia,22 590
1578,5209705,Hidrolândia,Goiás,22 533
1579,4315305,Quaraí,Rio Grande do Sul,22 531
1580,5103007,Chapada dos Guimarães,Mato Grosso,22 521
1581,1100015,Alta Floresta d'Oeste,Rondônia,22 516
1582,2900801,Alcobaça,Bahia,22 509
1583,2501104,Areia,Paraíba,22 493
1584,3529708,Miguelópolis,São Paulo,22 480
1585,2915809,Itambé,Bahia,22 474
1586,1600402,Mazagão,Amapá,22 468
1587,4213500,Porto Belo,Santa Catarina,22 466
1588,2111706,São Vicente Ferrer,Maranhão,22 452
1589,2916104,Itaparica,Bahia,22 440
1590,2311504,Quixeré,Ceará,22 432
1591,5205406,Ceres,Goiás,22 407
1592,5002209,Bonito,Mato Grosso do Sul,22 401
1593,2801405,Carira,Sergipe,22 393
1594,2908903,Coração de Maria,Bahia,22 391
1595,3204203,Piúma,Espírito Santo,22 388
1596,3202207,Fundão,Espírito Santo,22 379
1597,2605400,Feira Nova,Pernambuco,22 360
1598,2922409,Mutuípe,Bahia,22 340
1599,2926202,Riachão das Neves,Bahia,22 330
1600,3540002,Pompeia,São Paulo,22 326
1601,3535309,Palmital,São Paulo,22 322
1602,5103502,Diamantino,Mato Grosso,22 311
1603,4100509,Altônia,Paraná,22 293
1604,1100403,Alto Paraíso,Rondônia,22 258
1605,1506583,Santa Maria das Barreiras,Pará,22 244
1606,3540903,Pradópolis,São Paulo,22 239
1607,2102705,Cantanhede,Maranhão,22 236
1608,2112233,Trizidela do Vale,Maranhão,22 223
1609,2313807,Uruburetama,Ceará,22 223
1610,2610400,Parnamirim,Pernambuco,22 198
1611,2702603,Feira Grande,Alagoas,22 192
1612,2906907,Caravelas,Bahia,22 166
1613,3301504,Cordeiro,Rio de Janeiro,22 152
1614,4313060,Nova Hartz,Rio Grande do Sul,22 147
1615,2100204,Alcântara,Maranhão,22 126
1616,5208905,Goiás,Goiás,22 122
1617,5201306,Anicuns,Goiás,22 113
1618,2609154,Manari,Pernambuco,22 110
1619,5102702,Canarana,Mato Grosso,22 101
1620,3517505,Guapiaçu,São Paulo,22 087
1621,2503001,Caaporã,Paraíba,22 079
1622,5002902,Cassilândia,Mato Grosso do Sul,22 063
1623,2103174,Centro Novo do Maranhão,Maranhão,22 056
1624,3305158,São José do Vale do Rio Preto,Rio de Janeiro,22 032
1625,3527405,Lucélia,São Paulo,22 022
1626,2306603,Itatira,Ceará,22 018
1627,1300102,Anori,Amazonas,21 937
1628,2702108,Colônia Leopoldina,Alagoas,21 935
1629,2604502,Chã Grande,Pernambuco,21 929
1630,2509107,Mari,Paraíba,21 895
1631,4208104,Itaiópolis,Santa Catarina,21 889
1632,3533007,Nova Granada,São Paulo,21 871
1633,4318200,São Francisco de Paula,Rio Grande do Sul,21 871
1634,2613404,São José da Coroa Grande,Pernambuco,21 868
1635,5220207,São Miguel do Araguaia,Goiás,21 849
1636,2923407,Palmas de Monte Alto,Bahia,21 840
1637,3110509,Camanducaia,Minas Gerais,21 831
1638,1506351,Santa Bárbara do Pará,Pará,21 811
1639,2923209,Oliveira dos Brejinhos,Bahia,21 797
1640,2800209,Aquidabã,Sergipe,21 796
1641,4117305,Ortigueira,Paraná,21 783
1642,3205036,Vargem Alta,Espírito Santo,21 778
1643,2923605,Paramirim,Bahia,21 777
1644,3305604,Silva Jardim,Rio de Janeiro,21 775
1645,2106326,Maracaçumé,Maranhão,21 773
1646,4208450,Itapoá,Santa Catarina,21 766
1647,3133501,Itapecerica,Minas Gerais,21 760
1648,4319000,São Marcos,Rio Grande do Sul,21 756
1649,2919926,Madre de Deus,Bahia,21 754
1650,2211209,Uruçuí,Piauí,21 746
1651,4313201,Nova Petrópolis,Rio Grande do Sul,21 717
1652,3515152,Engenheiro Coelho,São Paulo,21 712
1653,1303007,Nhamundá,Amazonas,21 710
1654,2301307,Araripe,Ceará,21 707
1655,5106257,Nova Xavantina,Mato Grosso,21 695
1656,3147204,Paraguaçu,Minas Gerais,21 693
1657,2705705,Olho d'Água das Flores,Alagoas,21 690
1658,2408904,Parelhas,Rio Grande do Norte,21 611
1659,5004601,Itaquiraí,Mato Grosso do Sul,21 604
1660,4316006,Rolante,Rio Grande do Sul,21 591
1661,3149903,Perdões,Minas Gerais,21 577
1662,2107704,Paraibano,Maranhão,21 571
1663,3115508,Caxambu,Minas Gerais,21 566
1664,3511003,Castilho,São Paulo,21 521
1665,1504950,Nova Esperança do Piriá,Pará,21 519
1666,3143203,Monte Santo de Minas,Minas Gerais,21 504
1667,2608503,Lagoa de Itaenga,Pernambuco,21 490
1668,2904100,Boquira,Bahia,21 486
1669,4126603,Siqueira Campos,Paraná,21 476
1670,5003256,Costa Rica,Mato Grosso do Sul,21 456
1671,2613305,São Joaquim do Monte,Pernambuco,21 439
1672,2931202,Taperoá,Bahia,21 421
1673,4219002,Urussanga,Santa Catarina,21 419
1674,2701308,Cajueiro,Alagoas,21 397
1675,3517703,Guará,São Paulo,21 394
1676,2904753,Buritirama,Bahia,21 374
1677,3513603,Cunha,São Paulo,21 373
1678,3147303,Paraisópolis,Minas Gerais,21 353
1679,5107305,São José do Rio Claro,Mato Grosso,21 351
1680,3142809,Monte Alegre de Minas,Minas Gerais,21 349
1681,2309508,Orós,Ceará,21 342
1682,2202307,Canto do Buriti,Piauí,21 326
1683,5220405,São Simão,Goiás,21 318
1684,2101905,Bequimão,Maranhão,21 317
1685,3114402,Carmo do Rio Claro,Minas Gerais,21 310
1686,4112108,Jandaia do Sul,Paraná,21 281
1687,2108702,Pio XII,Maranhão,21 274
1688,3510302,Capela do Alto,São Paulo,21 257
1689,5103304,Comodoro,Mato Grosso,21 249
1690,2311264,Quiterianópolis,Ceará,21 246
1691,2901205,Anagé,Bahia,21 229
1692,2107357,Nova Olinda do Maranhão,Maranhão,21 228
1693,2501500,Bananeiras,Paraíba,21 220
1694,2909604,Crisópolis,Bahia,21 219
1695,2616209,Vertentes,Pernambuco,21 172
1696,3523503,Itatinga,São Paulo,21 139
1697,4301008,Arroio do Meio,Rio Grande do Sul,21 121
1698,4212908,Pinhalzinho,Santa Catarina,21 103
1699,2108108,Paulo Ramos,Maranhão,21 092
1700,1101492,São Francisco do Guaporé,Rondônia,21 088
1701,2912103,Ibicaraí,Bahia,21 083
1702,2929107,São Felipe,Bahia,21 083
1703,3111002,Campestre,Minas Gerais,21 052
1704,2106706,Mirador,Maranhão,21 045
1705,2303600,Catarina,Ceará,21 041
1706,3133303,Itaobim,Minas Gerais,20 997
1707,3137809,Lambari,Minas Gerais,20 995
1708,2500403,Alagoa Nova,Paraíba,20 992
1709,3105905,Barroso,Minas Gerais,20 981
1710,3526001,Junqueirópolis,São Paulo,20 978
1711,2927507,Santa Bárbara,Bahia,20 971
1712,2310852,Pindoretama,Ceará,20 964
1713,4302709,Butiá,Rio Grande do Sul,20 963
1714,4106605,Cruzeiro do Oeste,Paraná,20 962
1715,3505807,Bastos,São Paulo,20 952
1716,2211308,Valença do Piauí,Piauí,20 940
1717,5220603,Silvânia,Goiás,20 938
1718,2601052,Araçoiaba,Pernambuco,20 936
1719,3167103,Serro,Minas Gerais,20 915
1720,1303700,Santo Antônio do Içá,Amazonas,20 889
1721,4202453,Bombinhas,Santa Catarina,20 889
1722,5200100,Abadiânia,Goiás,20 873
1723,1300201,Atalaia do Norte,Amazonas,20 868
1724,2933505,Wenceslau Guimarães,Bahia,20 862
1725,3547700,Santo Anastácio,São Paulo,20 855
1726,5106232,Nova Olímpia,Mato Grosso,20 820
1727,4128005,Ubiratã,Paraná,20 809
1728,2911600,Governador Mangabeira,Bahia,20 800
1729,5205513,Cocalzinho de Goiás,Goiás,20 771
1730,1301506,Envira,Amazonas,20 748
1731,2611705,Riacho das Almas,Pernambuco,20 744
1732,4314605,Piratini,Rio Grande do Sul,20 743
1733,1503044,Floresta do Araguaia,Pará,20 742
1734,2111003,São João Batista,Maranhão,20 736
1735,2601607,Belém do São Francisco,Pernambuco,20 730
1736,2210003,São João do Piauí,Piauí,20 720
1737,5103379,Cotriguaçu,Mato Grosso,20 717
1738,3141405,Medina,Minas Gerais,20 701
1739,3171006,Vazante,Minas Gerais,20 692
1740,4127502,Tibagi,Paraná,20 688
1741,3134608,Jaboticatubas,Minas Gerais,20 683
1742,2920700,Maraú,Bahia,20 664
1743,2306504,Itapiúna,Ceará,20 653
1744,2603108,Cachoeirinha,Pernambuco,20 618
1745,2501005,Araruna,Paraíba,20 610
1746,2900207,Abaré,Bahia,20 594
1747,2402303,Caraúbas,Rio Grande do Norte,20 588
1748,3535804,Paranapanema,São Paulo,20 588
1749,2207801,Paulistana,Piauí,20 583
1750,5101902,Brasnorte,Mato Grosso,20 571
1751,2911808,Guaratinga,Bahia,20 565
1752,4208807,Jaguaruna,Santa Catarina,20 547
1753,3142908,Monte Azul,Minas Gerais,20 544
1754,3542404,Regente Feijó,São Paulo,20 523
1755,3144102,Muzambinho,Minas Gerais,20 522
1756,1100148,Nova Brasilândia d'Oeste,Rondônia,20 504
1757,1300631,Beruri,Amazonas,20 503
1758,4310009,Ibirubá,Rio Grande do Sul,20 474
1759,2902609,Baixa Grande,Bahia,20 431
1760,4106506,Coronel Vivida,Paraná,20 430
1761,5201702,Aragarças,Goiás,20 410
1762,2514503,São José de Piranhas,Paraíba,20 406
1763,1303205,Novo Airão,Amazonas,20 395
1764,2917102,Itororó,Bahia,20 394
1765,3511409,Cerqueira César,São Paulo,20 391
1766,2931004,Tanhaçu,Bahia,20 383
1767,2102606,Cândido Mendes,Maranhão,20 376
1768,4124400,Santo Antônio do Sudoeste,Paraná,20 354
1769,2307254,Jijoca de Jericoacoara,Ceará,20 351
1770,3146305,Padre Paraíso,Minas Gerais,20 346
1771,2505105,Cuité,Paraíba,20 331
1772,2932705,Uruçuca,Bahia,20 312
1773,2915502,Itajuípe,Bahia,20 309
1774,2109502,Riachão,Maranhão,20 288
1775,2303956,Chorozinho,Ceará,20 286
1776,3169703,Turmalina,Minas Gerais,20 280
1777,2700102,Água Branca,Alagoas,20 263
1778,3304110,Porto Real,Rio de Janeiro,20 254
1779,2106300,Magalhães de Almeida,Maranhão,20 228
1780,2902807,Barra da Estiva,Bahia,20 198
1781,2305357,Icapuí,Ceará,20 183
1782,3301108,Cantagalo,Rio de Janeiro,20 163
1783,2709103,Taquarana,Alagoas,20 162
1784,2707503,Porto Real do Colégio,Alagoas,20 158
1785,5007935,Sonora,Mato Grosso do Sul,20 158
1786,1200385,Plácido de Castro,Acre,20 147
1787,3131208,Ipanema,Minas Gerais,20 133
1788,2305209,Hidrolândia,Ceará,20 126
1789,5204904,Campos Belos,Goiás,20 124
1790,1400456,Pacaraima,Roraima,20 108
1791,3101904,Alpinópolis,Minas Gerais,20 059
1792,2806206,Salgado,Sergipe,20 051
1793,3508009,Buri,São Paulo,20 050
1794,2603801,Capoeiras,Pernambuco,20 048
1795,2924603,Pindobaçu,Bahia,20 048
1796,1300680,Boa Vista do Ramos,Amazonas,20 040
1797,2307635,Madalena,Ceará,20 031
1798,5007406,Rio Verde de Mato Grosso,Mato Grosso do Sul,20 025
1799,3122009,Divino,Minas Gerais,20 020
1800,5218904,Rubiataba,Goiás,20 012
1801,3159803,Santa Vitória,Minas Gerais,19 997
1802,2912202,Ibicoara,Bahia,19 990
1803,2600203,Afrânio,Pernambuco,19 981
1804,2313757,Umirim,Ceará,19 976
1805,2512705,Remígio,Paraíba,19 973
1806,2920502,Maracás,Bahia,19 973
1807,2916807,Itarantim,Bahia,19 937
1808,2704401,Major Izidoro,Alagoas,19 923
1809,3137700,Lajinha,Minas Gerais,19 914
1810,1200708,Xapuri,Acre,19 866
1811,2500601,Alhandra,Paraíba,19 865
1812,2932101,Ubaíra,Bahia,19 860
1813,2107605,Palmeirândia,Maranhão,19 840
1814,1506559,Santa Luzia do Pará,Pará,19 839
1815,3167608,Simonésia,Minas Gerais,19 834
1816,2202000,Buriti dos Lopes,Piauí,19 832
1817,4101101,Andirá,Paraná,19 823
1818,2805802,Riachão do Dantas,Sergipe,19 813
1819,3108305,Borda da Mata,Minas Gerais,19 809
1820,3536208,Pariquera-Açu,São Paulo,19 797
1821,1200427,Rodrigues Alves,Acre,19 767
1822,3111101,Campina Verde,Minas Gerais,19 759
1823,3114501,Carmópolis de Minas,Minas Gerais,19 756
1824,1200351,Marechal Thaumaturgo,Acre,19 727
1825,2202604,Castelo do Piauí,Piauí,19 716
1826,5100300,Alto Araguaia,Mato Grosso,19 714
1827,2107100,Morros,Maranhão,19 708
1828,2108009,Pastos Bons,Maranhão,19 693
1829,3153400,Presidente Olegário,Minas Gerais,19 680
1830,2603900,Carnaíba,Pernambuco,19 666
1831,2901601,Antas,Bahia,19 659
1832,1200336,Mâncio Lima,Acre,19 643
1833,1303502,Pauini,Amazonas,19 616
1834,2107407,Olho d'Água das Cunhãs,Maranhão,19 616
1835,2932457,Umburanas,Bahia,19 573
1836,2313351,Tejuçuoca,Ceará,19 551
1837,2102507,Cajari,Maranhão,19 521
1838,4212205,Papanduva,Santa Catarina,19 521
1839,3529906,Miracatu,São Paulo,19 511
1840,2511905,Pitimbu,Paraíba,19 478
1841,4101002,Ampére,Paraná,19 466
1842,4218301,Três Barras,Santa Catarina,19 455
1843,3539103,Pirapora do Bom Jesus,São Paulo,19 453
1844,4309605,Horizontina,Rio Grande do Sul,19 446
1845,4126306,Sengés,Paraná,19 441
1846,2104099,Formosa da Serra Negra,Maranhão,19 425
1847,3204351,Rio Bananal,Espírito Santo,19 398
1848,4121208,Quitandinha,Paraná,19 388
1849,4128500,Wenceslau Braz,Paraná,19 358
1850,1508050,Trairão,Pará,19 344
1851,2304301,Farias Brito,Ceará,19 330
1852,2932804,Utinga,Bahia,19 330
1853,5204409,Caiapônia,Goiás,19 304
1854,3170909,Varzelândia,Minas Gerais,19 290
1855,3100906,Águas Formosas,Minas Gerais,19 285
1856,2606507,Iati,Pernambuco,19 284
1857,1400175,Cantá,Roraima,19 257
1858,1100080,Costa Marques,Rondônia,19 255
1859,2107902,Passagem Franca,Maranhão,19 253
1860,3104908,Baependi,Minas Gerais,19 249
1861,2605152,Dormentes,Pernambuco,19 246
1862,3518503,Guareí,São Paulo,19 244
1863,4206900,Ibirama,Santa Catarina,19 238
1864,2205201,Jaicós,Piauí,19 233
1865,2916005,Itanhém,Bahia,19 231
1866,2614006,Serrita,Pernambuco,19 226
1867,2109270,Presidente Sarney,Maranhão,19 217
1868,4211751,Otacílio Costa,Santa Catarina,19 201
1869,4104501,Capanema,Paraná,19 172
1870,2917805,Jaguaripe,Bahia,19 162
1871,3301207,Carmo,Rio de Janeiro,19 161
1872,4311205,Júlio de Castilhos,Rio Grande do Sul,19 159
1873,5003801,Fátima do Sul,Mato Grosso do Sul,19 152
1874,1200807,Porto Acre,Acre,19 141
1875,3556800,Viradouro,São Paulo,19 133
1876,3140902,Matipó,Minas Gerais,19 098
1877,2917201,Ituaçu,Bahia,19 095
1878,2111607,São Raimundo das Mangabeiras,Maranhão,19 090
1879,4105409,Chopinzinho,Paraná,19 083
1880,4106209,Contenda,Paraná,19 082
1881,2501302,Aroeiras,Paraíba,19 081
1882,3304102,Porciúncula,Rio de Janeiro,19 068
1883,2803302,Japaratuba,Sergipe,19 067
1884,1507979,Terra Santa,Pará,19 063
1885,2919702,Macarani,Bahia,19 056
1886,1304237,Tonantins,Amazonas,19 038
1887,2603504,Camocim de São Félix,Pernambuco,19 032
1888,3508702,Caconde,São Paulo,19 031
1889,2504405,Conceição,Paraíba,19 030
1890,2101509,Barão de Grajaú,Maranhão,19 026
1891,3124005,Ervália,Minas Gerais,19 019
1892,3128303,Guaranésia,Minas Gerais,19 014
1893,2904852,Cabaceiras do Paraguaçu,Bahia,19 010
1894,1200252,Epitaciolândia,Acre,18 979
1895,2507101,Itapororoca,Paraíba,18 978
1896,3203502,Montanha,Espírito Santo,18 954
1897,3531506,Monte Azul Paulista,São Paulo,18 928
1898,3131158,Ipaba,Minas Gerais,18 926
1899,4101200,Antonina,Paraná,18 919
1900,3500501,Águas de Lindóia,São Paulo,18 908
1901,3501152,Alumínio,São Paulo,18 903
1902,2806008,Ribeirópolis,Sergipe,18 891
1903,1702554,Augustinópolis,Tocantins,18 870
1904,3127008,Fronteira,Minas Gerais,18 866
1905,3532405,Nazaré Paulista,São Paulo,18 866
1906,2512002,Pocinhos,Paraíba,18 848
1907,2616001,Venturosa,Pernambuco,18 835
1908,2908101,Cocos,Bahia,18 835
1909,2800506,Areia Branca,Sergipe,18 825
1910,4205803,Garuva,Santa Catarina,18 816
1911,2108801,Pirapemas,Maranhão,18 814
1912,5107107,São José dos Quatro Marcos,Mato Grosso,18 788
1913,2929255,São Gabriel,Bahia,18 785
1914,4103453,Cafelândia,Paraná,18 783
1915,4106803,Cruz Machado,Paraná,18 772
1916,2110401,São Benedito do Rio Preto,Maranhão,18 769
1917,2111078,São João do Soter,Maranhão,18 746
1918,2104552,Governador Edison Lobão,Maranhão,18 740
1919,2511400,Picuí,Paraíba,18 737
1920,2101301,Bacuri,Maranhão,18 726
1921,2303303,Cariús,Ceará,18 700
1922,3159902,Santo Antônio do Amparo,Minas Gerais,18 697
1923,2804409,Neópolis,Sergipe,18 688
1924,3302809,Mendes,Rio de Janeiro,18 681
1925,3304409,Rio Claro,Rio de Janeiro,18 677
1926,2905404,Cairu,Bahia,18 666
1927,2932200,Ubaitaba,Bahia,18 647
1928,3526100,Juquiá,São Paulo,18 627
1929,3523602,Itirapina,São Paulo,18 610
1930,2921401,Mirangaba,Bahia,18 603
1931,3512001,Colina,São Paulo,18 601
1932,2111409,São Luís Gonzaga do Maranhão,Maranhão,18 600
1933,3511607,Cesário Lange,São Paulo,18 595
1934,2905305,Cafarnaum,Bahia,18 585
1935,5005681,Mundo Novo,Mato Grosso do Sul,18 578
1936,4217808,Taió,Santa Catarina,18 576
1937,3139201,Malacacheta,Minas Gerais,18 556
1938,2920106,Mairi,Bahia,18 535
1939,2313955,Varjota,Ceará,18 520
1940,3113701,Carlos Chagas,Minas Gerais,18 516
1941,2208205,Pio IX,Piauí,18 492
1942,2903805,Boa Vista do Tupim,Bahia,18 491
1943,1400308,Mucajaí,Roraima,18 482
1944,2303105,Cariré,Ceará,18 470
1945,2700706,Batalha,Alagoas,18 440
1946,2608453,Lagoa do Carro,Pernambuco,18 429
1947,2507705,Juazeirinho,Paraíba,18 422
1948,2912400,Ibipeba,Bahia,18 421
1949,3530201,Mirante do Paranapanema,São Paulo,18 415
1950,2703304,Inhapi,Alagoas,18 398
1951,2313005,Solonópole,Ceará,18 389
1952,5107065,Querência,Mato Grosso,18 386
1953,1708205,Formoso do Araguaia,Tocantins,18 358
1954,2802809,Indiaroba,Sergipe,18 337
1955,2406106,Jucurutu,Rio Grande do Norte,18 335
1956,2604700,Correntes,Pernambuco,18 327
1957,2801009,Campo do Brito,Sergipe,18 325
1958,2301851,Banabuiú,Ceará,18 313
1959,2702553,Estrela de Alagoas,Alagoas,18 304
1960,3535606,Paraibuna,São Paulo,18 302
1961,1302801,Maraã,Amazonas,18 298
1962,3138807,Luz,Minas Gerais,18 297
1963,2311702,Reriutaba,Ceará,18 279
1964,3137007,Ladainha,Minas Gerais,18 272
1965,3305406,Sapucaia,Rio de Janeiro,18 270
1966,2904704,Buerarema,Bahia,18 269
1967,4115606,Matelândia,Paraná,18 266
1968,5212204,Jussara,Goiás,18 266
1969,2111805,Sítio Novo,Maranhão,18 237
1970,1600709,Tartarugalzinho,Amapá,18 217
1971,1506161,Rio Maria,Pará,18 208
1972,1507102,São Caetano de Odivelas,Pará,18 207
1973,2304236,Croatá,Ceará,18 201
1974,2705200,Messias,Alagoas,18 201
1975,4301305,Arroio Grande,Rio Grande do Sul,18 185
1976,2506806,Ingá,Paraíba,18 184
1977,2801702,Cristinápolis,Sergipe,18 181
1978,3132107,Itacarambi,Minas Gerais,18 175
1979,3137502,Lagoa Formosa,Minas Gerais,18 168
1980,1100254,Presidente Médici,Rondônia,18 165
1981,2613800,São Vicente Férrer,Pernambuco,18 150
1982,3512308,Conchas,São Paulo,18 138
1983,2306702,Jaguaretama,Ceará,18 133
1984,2932507,Una,Bahia,18 108
1985,3514908,Elias Fausto,São Paulo,18 095
1986,4211207,Morro da Fumaça,Santa Catarina,18 095
1987,4318101,São Francisco de Assis,Rio Grande do Sul,18 081
1988,1505403,Ourém,Pará,18 079
1989,4320404,Serafina Corrêa,Rio Grande do Sul,18 074
1990,3139300,Manga,Minas Gerais,18 051
1991,2500700,São João do Rio do Peixe,Paraíba,18 020
1992,4200101,Abelardo Luz,Santa Catarina,18 015
1993,3504602,Bady Bassitt,São Paulo,18 013
1994,3155801,Rio Pomba,Minas Gerais,18 007
1995,2208809,Regeneração,Piauí,17 979
1996,4214003,Presidente Getúlio,Santa Catarina,17 973
1997,4213708,Pouso Redondo,Santa Catarina,17 965
1998,2104404,Gonçalves Dias,Maranhão,17 953
1999,1501451,Belterra,Pará,17 944
2000,2502508,Boqueirão,Paraíba,17 934
2001,3508801,Cafelândia,São Paulo,17 917
2002,3524600,Jacupiranga,São Paulo,17 911
2003,5217708,Pontalina,Goiás,17 899
2004,4312658,Não-Me-Toque,Rio Grande do Sul,17 886
2005,4105201,Cerro Azul,Paraná,17 884
2006,2706802,Piaçabuçu,Alagoas,17 868
2007,2412609,São Paulo do Potengi,Rio Grande do Norte,17 858
2008,3104502,Arinos,Minas Gerais,17 850
2009,2901908,Aporá,Bahia,17 840
2010,2302909,Capistrano,Ceará,17 830
2011,3551900,Severínia,São Paulo,17 820
2012,2104206,Fortuna,Maranhão,17 812
2013,2910750,Fátima,Bahia,17 801
2014,1502772,Curionópolis,Pará,17 764
2015,2303402,Carnaubal,Ceará,17 763
2016,3523305,Itariri,São Paulo,17 754
2017,3115102,Cássia,Minas Gerais,17 741
2018,2501906,Belém,Paraíba,17 733
2019,2312106,Santana do Cariri,Ceará,17 726
2020,2701605,Canapi,Alagoas,17 715
2021,2704104,Lagoa da Canoa,Alagoas,17 692
2022,3540804,Potirendaba,São Paulo,17 668
2023,3150802,Piranga,Minas Gerais,17 641
2024,1713205,Miracema do Tocantins,Tocantins,17 628
2025,1600154,Pedra Branca do Amapari,Amapá,17 625
2026,2210409,São Miguel do Tapuio,Piauí,17 617
2027,3108008,Bom Sucesso,Minas Gerais,17 612
2028,4217501,Seara,Santa Catarina,17 610
2029,2200509,Amarante,Piauí,17 609
2030,2504900,Cruz do Espírito Santo,Paraíba,17 599
2031,2300408,Aiuaba,Ceará,17 584
